code_commune;annee;prix_m2;surface_reelle_bati;nb_ventes
1269;2025;1183.3632304470848;87.0;67
1272;2025;2151.30883688628;156.13636363636363;62
1273;2025;3295.355895173042;515.3;60
1274;2025;2167.5343642611683;78.5;9
1275;2025;2750.515500799408;113.46153846153847;38
1276;2025;3983.6359275462432;101.33333333333333;24
1279;2025;;;4
1280;2025;1879.1007968639549;94.0;47
1281;2025;9139.488046535122;235.71052631578948;168
1282;2025;1171.9730941704036;223.0;1
1283;2025;2317.0795651216717;85.9423076923077;297
1284;2025;2398.262108262108;103.33333333333333;13
1285;2025;4341.285222099175;138.66666666666666;34
1286;2025;4553.438563696266;103.71428571428571;34
1288;2025;5104.3627528135485;85.53333333333333;56
1289;2025;2194.7178407276015;394.42857142857144;91
1290;2025;2236.9182778006307;110.66666666666667;24
1291;2025;1960.717099747358;98.66666666666667;12
1293;2025;;;7
1294;2025;1365.6052938886728;122.0;22
1295;2025;2094.8913951545533;105.83333333333333;14
1296;2025;2758.3399261603377;87.5;19
1297;2025;3368.1597528684906;95.5;18
1299;2025;1492.2756981580512;144.0;6
1301;2025;2229.6684347519185;120.5;46
1302;2025;;;1
1303;2025;1398.5260531484787;64.2;73
1304;2025;2592.2527002170355;130.52;59
1305;2025;2560.5206060958462;102.41666666666667;58
1306;2025;2153.9054530300727;87.5;11
1307;2025;1671.4285714285713;81.66666666666667;6
1308;2025;3903.3184431115105;130.75;67
1310;2025;;;1
1311;2025;;;29
1313;2025;5367.144446240083;98.42857142857143;190
1314;2025;2374.2535073108097;88.05882352941177;97
1317;2025;;;45
1318;2025;3122.053872053872;97.33333333333333;16
1319;2025;3108.108108108108;74.0;9
1320;2025;2294.404525180223;113.4090909090909;74
1321;2025;2000.0;130.0;16
1322;2025;3063.49788013434;155.05;70
1323;2025;2252.3415647726365;111.0;10
1325;2025;3055.329311211664;146.33333333333334;24
1328;2025;2554.0234375;54.5;23
1332;2025;1978.2580685897155;480.22222222222223;18
1333;2025;3391.2599659246516;112.28571428571429;54
1334;2025;2463.0434782608695;110.5;11
1335;2025;1804.6784169284429;124.0;28
1336;2025;2267.7845185934166;139.83333333333334;37
1337;2025;1848.67159375712;92.5;11
1338;2025;2192.5402771416316;125.0;56
1339;2025;3969.7374746373685;154.875;51
1342;2025;2344.1800766283527;126.8;24
1343;2025;2402.6723022760257;96.625;45
1344;2025;5503.155937788684;145.94444444444446;97
1345;2025;2280.7763233788605;86.55555555555556;21
1346;2025;1870.9526487288492;107.16666666666667;53
1347;2025;1255.4561919533485;962.7142857142857;50
1348;2025;1494.9499359593297;178.5;39
1349;2025;2722.222222222222;90.0;3
1350;2025;1946.6584797446674;128.14285714285714;26
1351;2025;2563.5700408946673;139.2;35
1352;2025;1294.3521358782095;132.33333333333334;49
1353;2025;2586.8368027578554;106.5;15
1354;2025;8380.868811762726;118.96428571428571;271
1355;2025;1983.1223628691982;237.0;4
1356;2025;2616.161616161616;99.0;7
1357;2025;2166.6666666666665;30.0;9
1358;2025;;;9
1359;2025;1515.625;160.0;4
1360;2025;3621.24209691312;254.0;30
1361;2025;2835.2736928104578;83.6;21
